SerialNumber,UnitName,ItemDescription,ReferenceId,Unit ActivationDate UTC,"Unit ActivationDate ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",Timestamp UTC,"Timestamp ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PositionType,Latitude,Longitude,Accuracy(m),City,Temperature(°C),TemperatureMin(°C),TemperatureMax(°C),AccelerationX(g),AccelerationY(g),AccelerationZ(g),PeakAccelerationTime,"PeakAccelerationTime ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PeakAccelerationX(g),PeakAccelerationY(g),PeakAccelerationZ(g),PeakAccelerationVector(g),AccelerationXMin(g),AccelerationYMin(g),AccelerationZMin(g),AccelerationXMax(g),AccelerationYMax(g),AccelerationZMax(g),LightLevel,LightLevelMin,LightLevelMax,Triggers,TotalOnTimerMotion,TotalRotation,GPS Speed(Km/h),GPS Altitude(m),Humidity%,HumidityMin%,HumidityMax%,Pressure(Pa),PressureMin(Pa),PressureMax(Pa),Tag1_Serialnumber,Tag1_Humidity,Tag1_Temperature,Tag1_DewPoint,Tag2_Serialnumber,Tag2_Humidity,Tag2_Temperature,Tag2_DewPoint,Tag3_Serialnumber,Tag3_Humidity,Tag3_Temperature,Tag3_DewPoint,Tag4_Serialnumber,Tag4_Humidity,Tag4_Temperature,Tag4_DewPoint,Tag5_Serialnumber,Tag5_Humidity,Tag5_Temperature,Tag5_DewPoint,Tag6_Serialnumber,Tag6_Humidity,Tag6_Temperature,Tag6_DewPoint,Tag7_Serialnumber,Tag7_Humidity,Tag7_Temperature,Tag7_DewPoint,Tag8_Serialnumber,Tag8_Humidity,Tag8_Temperature,Tag8_DewPoint,Input0,Input1,Input2,Input3,Load0,Load1,MinInput0,MinInput1,MinInput2,MinInput3,MinLoad0,MinLoad1,MaxInput0,MaxInput1,MaxInput2,MaxInput3,MaxLoad0,MaxLoad1,InputTrigger
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 21:30:12,2022-04-02 23:30:12,Iridium,77.6591,-66.3486,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 21:00:08,2022-04-02 23:00:08,Iridium,77.65919,-66.34863,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 20:30:09,2022-04-02 22:30:09,Iridium,77.65916,-66.34864,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 20:00:09,2022-04-02 22:00:09,Iridium,77.65916,-66.34868,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 19:30:08,2022-04-02 21:30:08,Iridium,77.6591,-66.34864,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 19:00:07,2022-04-02 21:00:07,Iridium,77.65913,-66.34879,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 18:30:09,2022-04-02 20:30:09,Iridium,77.65916,-66.34885,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 18:00:41,2022-04-02 20:00:41,,,,,,2,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 18:00:08,2022-04-02 20:00:08,Iridium,77.65919,-66.34899,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 17:30:07,2022-04-02 19:30:07,Iridium,77.65922,-66.34911,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 17:00:07,2022-04-02 19:00:07,Iridium,77.65929,-66.34889,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 16:30:07,2022-04-02 18:30:07,Iridium,77.65932,-66.34875,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 16:00:20,2022-04-02 18:00:20,Iridium,77.65922,-66.34861,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 15:30:07,2022-04-02 17:30:07,Iridium,77.65918,-66.34863,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 15:00:08,2022-04-02 17:00:08,Iridium,77.65918,-66.34887,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 14:30:08,2022-04-02 16:30:08,Iridium,77.65916,-66.34897,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 14:00:09,2022-04-02 16:00:09,Iridium,77.65916,-66.34885,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 13:30:09,2022-04-02 15:30:09,Iridium,77.65914,-66.34895,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 13:00:09,2022-04-02 15:00:09,Iridium,77.65912,-66.34879,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 12:30:36,2022-04-02 14:30:36,Iridium,77.65914,-66.34882,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 12:01:16,2022-04-02 14:01:16,,,,,,-12,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 12:00:19,2022-04-02 14:00:19,Iridium,77.65913,-66.34864,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 11:30:11,2022-04-02 13:30:11,Iridium,77.65914,-66.34904,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 11:00:13,2022-04-02 13:00:13,Iridium,77.65918,-66.34916,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 10:30:08,2022-04-02 12:30:08,Iridium,77.65916,-66.34891,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 10:00:09,2022-04-02 12:00:09,Iridium,77.65916,-66.34897,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 09:30:09,2022-04-02 11:30:09,Iridium,77.65912,-66.34884,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 09:00:08,2022-04-02 11:00:08,Iridium,77.65914,-66.34889,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 08:30:36,2022-04-02 10:30:36,Iridium,77.65914,-66.34891,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 08:00:07,2022-04-02 10:00:07,Iridium,77.65913,-66.34856,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 07:30:08,2022-04-02 09:30:08,Iridium,77.65923,-66.34868,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 07:00:08,2022-04-02 09:00:08,Iridium,77.65882,-66.3496,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 06:30:08,2022-04-02 08:30:08,Iridium,77.6591,-66.3487,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 06:00:42,2022-04-02 08:00:42,,,,,,-9,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 06:00:09,2022-04-02 08:00:09,Iridium,77.65908,-66.34876,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 05:30:36,2022-04-02 07:30:36,Iridium,77.6591,-66.34876,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 05:00:21,2022-04-02 07:00:21,Iridium,77.6589,-66.34823,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 00:06:22,2022-04-02 02:06:22,,,,,,-7,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 23:30:10,2022-04-02 01:30:10,Iridium,77.65929,-66.34916,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 23:00:09,2022-04-02 01:00:09,Iridium,77.65919,-66.34908,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 22:30:11,2022-04-02 00:30:11,Iridium,77.65916,-66.34863,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 22:00:08,2022-04-02 00:00:08,Iridium,77.65903,-66.34872,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 21:30:20,2022-04-01 23:30:20,Iridium,77.65928,-66.34834,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 21:00:08,2022-04-01 23:00:08,Iridium,77.65916,-66.34885,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 20:30:13,2022-04-01 22:30:13,Iridium,77.65912,-66.3483,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 20:00:08,2022-04-01 22:00:08,Iridium,77.65893,-66.34967,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 19:30:19,2022-04-01 21:30:19,Iridium,77.6587,-66.34851,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 19:00:09,2022-04-01 21:00:09,Iridium,77.65932,-66.34868,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 18:30:18,2022-04-01 20:30:18,Iridium,77.65929,-66.34842,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 18:00:35,2022-04-01 20:00:35,,,,,,-3,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 18:00:08,2022-04-01 20:00:08,Iridium,77.65943,-66.34872,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 17:30:09,2022-04-01 19:30:09,Iridium,77.65946,-66.3484,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 17:00:19,2022-04-01 19:00:19,Iridium,77.65923,-66.34775,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 16:30:10,2022-04-01 18:30:10,Iridium,77.65887,-66.3483,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 16:00:19,2022-04-01 18:00:19,Iridium,77.65929,-66.34704,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 15:30:09,2022-04-01 17:30:09,Iridium,77.65918,-66.34899,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 15:00:09,2022-04-01 17:00:09,Iridium,77.65922,-66.34895,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 14:30:10,2022-04-01 16:30:10,Iridium,77.65919,-66.34891,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 14:00:08,2022-04-01 16:00:08,Iridium,77.65922,-66.34895,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 13:30:11,2022-04-01 15:30:11,Iridium,77.65926,-66.34882,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 13:00:08,2022-04-01 15:00:08,Iridium,77.65932,-66.34855,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 12:30:09,2022-04-01 14:30:09,Iridium,77.65926,-66.34832,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 12:00:40,2022-04-01 14:00:40,,,,,,-5,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 12:00:07,2022-04-01 14:00:07,Iridium,77.65922,-66.34828,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 11:30:07,2022-04-01 13:30:07,Iridium,77.65922,-66.34798,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 11:00:07,2022-04-01 13:00:07,Iridium,77.65919,-66.34813,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 10:30:08,2022-04-01 12:30:08,Iridium,77.65922,-66.34834,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 10:00:09,2022-04-01 12:00:09,Iridium,77.65907,-66.34908,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 09:30:08,2022-04-01 11:30:08,Iridium,77.65909,-66.34912,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 09:00:07,2022-04-01 11:00:07,Iridium,77.65914,-66.34893,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 08:30:09,2022-04-01 10:30:09,Iridium,77.65926,-66.34865,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 08:00:19,2022-04-01 10:00:19,Iridium,77.65926,-66.34868,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 07:30:20,2022-04-01 09:30:20,Iridium,77.65968,-66.34975,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 07:00:09,2022-04-01 09:00:09,Iridium,77.65918,-66.34845,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 06:30:07,2022-04-01 08:30:07,Iridium,77.65928,-66.34769,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 06:00:41,2022-04-01 08:00:41,,,,,,-7,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 06:00:18,2022-04-01 08:00:18,Iridium,77.65907,-66.34838,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 05:30:09,2022-04-01 07:30:09,Iridium,77.65926,-66.3485,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 05:00:12,2022-04-01 07:00:12,Iridium,77.65929,-66.34823,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-01 00:01:06,2022-04-01 02:01:06,,,,,,-10,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-03-31 23:30:07,2022-04-01 01:30:07,Iridium,77.65929,-66.3484,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
